sample_num,dna_sample,dna_id,soil_let,soil_stress,soil_type,microbe_type,nickel,drought,tray,pds,date.collected,date.dna,pds.8.22.2018,height.8.22.2018,leaf.num.8.22.2018,date.8.22.2018,pds.8.29.2018,height.8.29.2018,leaf.num.8.29.2018,date.8.29.2018,pds.10.22.2018,height.10.22.2018,leaf.numpds.10.22.2018,date.10.22.2018,pds.9.3.2018,height.9.3.2018,leaf.num.9.3.2018,date.9.3.2018,pds.9.10.2018,height.9.10.2018,leaf.num.9.10.2018,date.9.10.2018,pds.9.24.2018,height.9.24.2018,leaf.num.9.24.2018,date.9.24.2018,pds.9.17.2018,height.9.17.2018,leaf.num.9.17.2018,date.9.17.2018,pds.10.1.2018,height.10.1.2018,leaf.num.10.1.2018,date.10.1.2018,pds.10.8.2018,height.10.8.2018,leaf.num.10.8.2018,date.10.8.2018,pds.10.15.2018,height.10.15.2018,leaf.num.10.15.2018,date.10.15.2018,pds.11.12.2018,height.11.12.2018,leaf.num.11.12.2018,date.11.12.2018,pds.11.19.2018,height.11.19.2018,leaf.num.11.19.2018,date.11.19.2018,pds.11.26.2018,height.11.26.2018,leaf.num.11.26.2018,date.11.26.2018,sample_num_let,Analysis Date Time,ImageFileName,ImageAcqDeviceAndSoftwareInfo DateTimeModified,AnalysedRegionArea(cm2),AnalysedRegionWidth(cm),AnalysedRegionHeight(cm),Left Top Right Bottom NExclusions,DevOrder Criteria,ImgType CalibMeth TPU Units PxSizeH PxSizeV [CalFile],PxClassif,Filters,Fractal PxMin PxMax,SoilVol(m3),Length(cm),ProjArea(cm2),SurfArea(cm2),AvgDiam(mm),LenPerVol(cm/m3),RootVolume(cm3),FractalDimension,FractalDeviation,Tips,Forks,Crossings,NofNodules,NumberOfClasses,ClassBoundaries,0<.L.<=0.5000000,0.5000000<.L.<=1.0000000,1.0000000<.L.<=1.5000000,1.5000000<.L.<=2.0000000,2.0000000<.L.<=2.5000000,2.5000000<.L.<=3.0000000,3.0000000<.L.<=3.5000000,3.5000000<.L.<=4.0000000,4.0000000<.L.<=4.5000000,.L.>4.5000000,0<.SA.<=0.5000000,0.5000000<.SA.<=1.0000000,1.0000000<.SA.<=1.5000000,1.5000000<.SA.<=2.0000000,2.0000000<.SA.<=2.5000000,2.5000000<.SA.<=3.0000000,3.0000000<.SA.<=3.5000000,3.5000000<.SA.<=4.0000000,4.0000000<.SA.<=4.5000000,.SA.>4.5000000,0<.PA.<=0.5000000,0.5000000<.PA.<=1.0000000,1.0000000<.PA.<=1.5000000,1.5000000<.PA.<=2.0000000,2.0000000<.PA.<=2.5000000,2.5000000<.PA.<=3.0000000,3.0000000<.PA.<=3.5000000,3.5000000<.PA.<=4.0000000,4.0000000<.PA.<=4.5000000,.PA.>4.5000000,0<.V.<=0.5000000,0.5000000<.V.<=1.0000000,1.0000000<.V.<=1.5000000,1.5000000<.V.<=2.0000000,2.0000000<.V.<=2.5000000,2.5000000<.V.<=3.0000000,3.0000000<.V.<=3.5000000,3.5000000<.V.<=4.0000000,4.0000000<.V.<=4.5000000,.V.>4.5000000,0<.T.<=0.5000000,0.5000000<.T.<=1.0000000,1.0000000<.T.<=1.5000000,1.5000000<.T.<=2.0000000,2.0000000<.T.<=2.5000000,2.5000000<.T.<=3.0000000,3.0000000<.T.<=3.5000000,3.5000000<.T.<=4.0000000,4.0000000<.T.<=4.5000000,.T.>4.5000000
118,46B118,46,B,NS,nonserpentine,nonserpentine,no,no,9,1,12/1/18,3/8/19,.,.,.,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,,,,11/26/18,118B,4/17/19 16:03,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,26.348,5.1392,7.5419,1236 2007 2043 319513,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-185,Smooth Off Area Off LWRatio Off,Off,1,74.5748,2.2679,7.1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,45B120,45,B,NS,nonserpentine,nonserpentine,no,no,1,1,12/1/18,3/8/19,.,.,.,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,1,5.333333333,,11/26/18,120B,4/10/19 15:21,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,22.9714,4.3177,5.4088,315 2403 993 3255 2,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-190,Smooth Off Area Off LWRatio Off,Off,1,21.9075,0.6157,1.9343,0.2156,160.8791,0.059,0,0,241,538,149,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,157.8229,2.943,0.0953,0,0,0,0,0,0,0,8.5975,0.5809,0.0357,0,0,0,0,0,0,0,2.7367,0.1849,0.0114,0,0,0,0,0,0,0,0.0448,0.0094,0.0011,0,0,0,0,0,0,0,239,2,0,0,0,0,0,0,0,0
165,164B165,164,B,NS,nonserpentine,nonserpentine,no,no,7,6,12/15/18,8/3/19,.,.,.,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,0.2511,65.3805,0.032,0,0,75,155,42,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,63.7462,1.6343,0,0,0,0,0,0,0,0,4.1892,0.2944,0,0,0,0,0,0,0,0,1.3335,0.0937,0,0,0,0,0,0,0,0,0.0263,0.0043,0,0,0,0,0,0,0,0,72,3,0,0,0,0,0,0,0,0
170,141B170,141,B,NS,nonserpentine,nonserpentine,no,no,7,1,12/1/18,5/15/19,.,.,.,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,1,5.333333333,,11/26/18,170B,4/17/19 16:42,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,35.6944,5.9607,6.6785,1520 1512 2456 25649,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-187,Smooth Off Area Off LWRatio Off,Off,1,80.6805,2.1022,6.6043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,140B156,140,B,NS,nonserpentine,nonserpentine,no,no,2,1,12/1/18,5/15/19,.,.,.,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,1,4.666666667,,11/26/18,156B,4/17/19 16:16,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,31.2305,5.7824,6.323,1432 1580 2340 25767,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-190,Smooth Off Area Off LWRatio Off,Off,1,29.7798,0.8121,2.5512,0.2729,23.9552,0.014,0,0,53,49,9,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,22.8999,0.3817,0.5993,0,0,0,0,0,0,0,1.5039,0.078,0.2196,0,0,0,0,0,0,0,0.4787,0.0248,0.0699,0,0,0,0,0,0,0,0.0094,0.0013,0.0064,0,0,0,0,0,0,0,52,0,1,0,0,0,0,0,0,0
431,8B431,8,B,NS,nonserpentine,nonserpentine,.,.,.,0,7/13/18,2/8/19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.2486,186.8465,0.091,0,0,177,410,116,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,181.3764,3.7392,0.9733,0.1653,0.5159,0,0,0,0,0,10.89,0.7708,0.3503,0.0916,0.3496,0,0,0,0,0,3.4664,0.2453,0.1115,0.0292,0.1113,0,0,0,0,0,0.059,0.0132,0.0102,0.004,0.0189,0,0,0,0,0,174,2,0,1,0,0,0,0,0,0
430,2B430,2,B,NS,nonserpentine,nonserpentine,.,.,.,0,7/13/18,2/1/19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.3018,72.9645,0.052,0,0,85,209,24,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,67.3869,4.8929,0.6847,0,0,0,0,0,0,0,4.8893,0.9571,0.2679,0,0,0,0,0,0,0,1.5563,0.3047,0.0853,0,0,0,0,0,0,0,0.0323,0.0155,0.0084,0,0,0,0,0,0,0,81,4,0,0,0,0,0,0,0,0
432,14B432,14,B,NS,nonserpentine,nonserpentine,.,.,.,0,7/13/18,2/11/19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.3397,10.8364,0.01,0,0,13,10,0,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,9.9596,0.8493,0.0275,0,0,0,0,0,0,0,0.8708,0.176,0.0104,0,0,0,0,0,0,0,0.2772,0.056,0.0033,0,0,0,0,0,0,0,0.0064,0.003,0.0003,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0
251,76C251,76,C,S,serpentine,nonserpentine,no,no,3,5,12/15/18,3/20/19,1,2,2,8/22/18,1,3,4,8/29/18,.,.,.,10/22/18,1,3,4,9/3/18,1,3,5,9/10/18,2,4,7,9/24/18,2,3,6,9/17/18,2,3,8,10/1/18,2,4,9,10/8/18,3,3,11,10/15/18,3,5.5,6,11/12/18,4,6.5,11,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,0.2959,27.1508,0.019,0,0,45,41,6,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,26.7563,0.3945,0,0,0,0,0,0,0,0,2.1567,0.0649,0,0,0,0,0,0,0,0,0.6865,0.0207,0,0,0,0,0,0,0,0,0.0155,0.0009,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
217,56C217,56,C,S,serpentine,nonserpentine,no,no,7,5,12/15/18,3/11/19,1,2,2,8/22/18,1,2.5,4,8/29/18,2,5,13,10/22/18,1,2,4,9/3/18,2,2.5,6,9/10/18,2,3,9,9/24/18,2,3,8,9/17/18,2,2,9,10/1/18,2,3.5,11,10/8/18,2,5,11,10/15/18,3,8.5,11,11/12/18,4,8.5,8,11/19/18,,,,11/26/18,217C,11/12/19 10:54,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,140.0644,10.8966,16.2306,744 708 2460 3264 12,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-181,Smooth Off Area Off LWRatio Off,Off,1,160.8791,3.4681,10.8955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,43C193,43,C,S,serpentine,nonserpentine,no,no,7,1,12/1/18,3/8/19,1,2,4,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,1,4.333333333,,11/26/18,193C,10/31/19 10:33,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,16.7552,4.3624,5.0101,1377 1581 2064 23703,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-182,Smooth Off Area Off LWRatio Off,Off,1,10.8364,0.3681,1.1566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,42C245,42,C,S,serpentine,nonserpentine,no,no,1,5,12/15/18,3/4/19,1,2,4,8/22/18,2,2.5,4,8/29/18,2,3.5,10,10/22/18,1,2.5,6,9/3/18,1,2.5,6,9/10/18,2,2.5,7,9/24/18,2,2.5,6,9/17/18,2,2,8,10/1/18,2,2,8,10/8/18,2,2.5,10,10/15/18,3,6.5,12,11/12/18,3,6,12,11/19/18,,,,11/26/18,245C,11/12/19 9:41,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,26.4719,5.0101,7.8295,1047 1152 1836 2385 1,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-175,Smooth Off Area Off LWRatio Off,Off,1,32.2971,0.8359,2.6261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,137C222,137,C,S,serpentine,nonserpentine,no,no,8,3,10/21/18,5/6/19,1,2,2,8/22/18,1,2.5,4,8/29/18,.,.,.,10/22/18,1,2.5,4,9/3/18,2,2.5,5,9/10/18,2,2,5,9/24/18,2,2,5,9/17/18,2,2,6,10/1/18,3,2.5,6,10/8/18,3,3.5,7,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,222C,10/22/19 11:26,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,12.3806,3.1432,7.9438,1221 1167 1716 24184,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-178,Smooth Off Area Off LWRatio Off,Off,1,13.9387,0.3627,1.1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,101C263,101,C,S,serpentine,nonserpentine,no,no,9,2,9/11/18,4/9/19,1,2,4,8/22/18,1,3,4,8/29/18,.,.,.,10/22/18,1,2.5,4,9/3/18,2,2.5,5,9/10/18,.,.,.,9/24/18,,,,9/17/18,,,,10/1/18,,,,10/8/18,.,.,.,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,263C,10/22/19 11:56,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,85.3717,8.9535,13.1064,774 1152 2184 321614,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-186,Smooth Off Area Off LWRatio Off,Off,1,76.944,1.9511,6.1297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,70C237,70,C,S,serpentine,nonserpentine,no,no,4,5,12/15/18,3/20/19,1,2.5,4,8/22/18,1,3,3,8/29/18,.,.,.,10/22/18,1,3,4,9/3/18,1,3,6,9/10/18,2,4,10,9/24/18,2,3.5,8,9/17/18,2,3.5,11,10/1/18,2,4.5,10,10/8/18,2,4,12,10/15/18,3,7.5,11,11/12/18,3,6.5,10,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,0.2068,219.621,0.074,0,0,169,619,254,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,215.2126,3.548,0.5995,0.2609,0,0,0,0,0,0,10.8729,0.7124,0.2322,0.1442,0,0,0,0,0,0,3.461,0.2268,0.0739,0.0459,0,0,0,0,0,0,0.0515,0.0117,0.0073,0.0064,0,0,0,0,0,0,166,3,0,0,0,0,0,0,0,0
221,53C221,53,C,S,serpentine,nonserpentine,no,no,6,2,9/11/18,3/11/19,1,2.5,4,8/22/18,1,3,5,8/29/18,.,.,.,10/22/18,1,3,5,9/3/18,2,2.5,7,9/10/18,.,.,.,9/24/18,,,,9/17/18,,,,10/1/18,,,,10/8/18,.,.,.,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,221C,10/29/19 10:52,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,57.8192,6.7564,10.6426,856 1092 1920 27683,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-173,Smooth Off Area Off LWRatio Off,Off,1,38.0601,1.1262,3.5379,0.2229,521.8082,0.204,0,0,376,1760,740,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,509.3689,10.1526,1.5116,0.5895,0.1856,0,0,0,0,0,27.6277,2.063,0.5622,0.2953,0.1285,0,0,0,0,0,8.7942,0.6567,0.1789,0.094,0.0409,0,0,0,0,0,0.1404,0.035,0.0169,0.0118,0.0071,0,0,0,0,0,372,4,0,0,0,0,0,0,0,0
202,44C202,44,C,S,serpentine,nonserpentine,no,no,6,1,12/1/18,3/8/19,1,2.5,4,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,1,3.333333333,,11/26/18,202C,10/3/19 11:17,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,41.7443,6.4198,8.1343,1062 1272 2073 25538,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-177,Smooth Off Area Off LWRatio Off,Off,1,27.2078,0.8294,2.6055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,26C229,26,C,S,serpentine,nonserpentine,no,no,4,4,11/17/18,2/22/19,1,2.5,4,8/22/18,1,3,4,8/29/18,3,4.5,16,10/22/18,1,3,4,9/3/18,2,3,6,9/10/18,2,3.5,11,9/24/18,2,3.5,10,9/17/18,2,3,11,10/1/18,2,3,14,10/8/18,3,4,16,10/15/18,4,9.5,13,11/12/18,4,9,16,11/19/18,,,,11/26/18,229C,5/8/19 14:48,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,104.9253,7.8711,17.3692,972 468 2208 32048,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-179,Smooth Off Area Off LWRatio Off,Off,1,143.5253,4.5959,14.4386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,160C195,160,C,S,serpentine,nonserpentine,no,no,4,6,12/15/18,8/3/19,1,2.5,4,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,136C277,136,C,S,serpentine,nonserpentine,no,no,7,3,10/21/18,5/6/19,1,2.5,4,8/22/18,1,2.5,5,8/29/18,.,.,.,10/22/18,2,2.5,6,9/3/18,2,2,8,9/10/18,2,3.5,13,9/24/18,2,2.5,10,9/17/18,2,3.5,15,10/1/18,2,3.5,15,10/8/18,3,5,15,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,277C,10/24/19 11:09,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,81.1706,9.3536,9.8107,606 930 2079 24758,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-175,Smooth Off Area Off LWRatio Off,Off,1,94.3936,2.6984,8.4773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,133C259,133,C,S,serpentine,nonserpentine,no,no,7,3,10/21/18,5/6/19,1,2.5,4,8/22/18,1,3,4,8/29/18,.,.,.,10/22/18,1,3,4,9/3/18,2,3,6,9/10/18,2,3,9,9/24/18,2,3,8,9/17/18,2,3,10,10/1/18,2,3.5,12,10/8/18,2,4,12,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,259C,5/8/19 14:16,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,14.258,3.0058,5.7897,1376 1904 1848 28169,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-173,Smooth Off Area Off LWRatio Off,Off,1,18.0065,0.6411,2.0141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,131C250,131,C,S,serpentine,nonserpentine,no,no,4,3,10/21/18,5/1/19,1,2.5,4,8/22/18,1,3,4,8/29/18,.,.,.,10/22/18,2,2.5,6,9/3/18,2,2.5,6,9/10/18,2,2.5,8,9/24/18,2,2,8,9/17/18,2,3.5,7,10/1/18,3,3,9,10/8/18,3,2,10,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,250C,5/8/19 13:50,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,31.4266,4.9672,6.342,1398 1614 2178 26131,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-183,Smooth Off Area Off LWRatio Off,Off,1,40.3711,1.202,3.7763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,124C194,124,C,S,serpentine,nonserpentine,no,no,1,1,12/1/18,4/23/19,1,2.5,4,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,1,4,,11/26/18,194C,10/31/19 9:33,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,69.0887,7.8486,8.8201,1032 1029 2268 24182,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-180,Smooth Off Area Off LWRatio Off,Off,1,28.3515,0.8334,2.6183,0.2263,691.8512,0.278,0,0,584,2790,1200,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,672.5613,17.9117,1.2309,0.0592,0,0,0,0,0,0,37.1476,3.6394,0.4433,0.0281,0,0,0,0,0,0,11.8244,1.1585,0.1411,0.009,0,0,0,0,0,0,0.1922,0.0614,0.0128,0.0011,0,0,0,0,0,0,578,6,0,0,0,0,0,0,0,0
276,93C276,93,C,S,serpentine,nonserpentine,no,no,1,3,10/21/18,4/8/19,1,3,4,8/22/18,1,3,6,8/29/18,.,.,.,10/22/18,2,3,7,9/3/18,2,3,7,9/10/18,2,3.5,9,9/24/18,2,3,9,9/17/18,2,3,9,10/1/18,2,3.5,10,10/8/18,2,4,12,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,0.2855,101.5224,0.065,0,0,111,216,36,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,97.6477,3.7018,0.1728,0,0,0,0,0,0,0,7.2487,0.721,0.0578,0,0,0,0,0,0,0,2.3073,0.2295,0.0184,0,0,0,0,0,0,0,0.0476,0.0117,0.0015,0,0,0,0,0,0,0,109,2,0,0,0,0,0,0,0,0
210,88C210,88,C,S,serpentine,nonserpentine,no,no,5,2,9/11/18,4/3/19,1,3,4,8/22/18,1,3.5,5,8/29/18,.,.,.,10/22/18,2,2.5,5,9/3/18,2,4,6,9/10/18,.,.,.,9/24/18,,,,9/17/18,,,,10/1/18,,,,10/8/18,.,.,.,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,210C,10/22/19 11:21,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,45.9417,6.731,11.557,1148 1032 2208 28527,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-180,Smooth Off Area Off LWRatio Off,Off,1,46.3161,1.299,4.081,0.2803,172.7235,0.107,0,0,226,700,165,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,160.0946,10.4635,1.1192,0.9101,0.0455,0.0625,0,0,0,0,9.7509,2.1267,0.4179,0.4745,0.0321,0.0504,0,0,0,0,3.1038,0.6769,0.133,0.151,0.0102,0.0161,0,0,0,0,0.0556,0.0358,0.0126,0.0198,0.0018,0.0032,0,0,0,0,221,4,1,0,0,0,0,0,0,0
199,83C199,83,C,S,serpentine,nonserpentine,no,no,9,1,12/1/18,4/1/19,1,3,5,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,1,4.333333333,,11/26/18,199C,10/31/19 10:25,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,55.4617,6.9342,8.7249,1353 1320 2445 26944,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-180,Smooth Off Area Off LWRatio Off,Off,1,27.8819,0.8296,2.6063,0.3202,143.5253,0.116,0,0,226,436,66,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,133.5611,6.903,1.3714,0.8303,0.1279,0.5448,0.19,0,0,0,9.5304,1.415,0.5643,0.467,0.0819,0.4537,0.1883,0,0,0,3.0336,0.4504,0.1796,0.1486,0.0261,0.1444,0.0599,0,0,0,0.0609,0.024,0.0186,0.021,0.0042,0.0301,0.0149,0,0,0,218,7,0,0,0,0,1,0,0,0
