sample_num,soil_let,soil_stress,soil_type,microbe_type,nickel,drought,tray,pds,height,leaf.num,date,sample_num_let,winrhizo_date,root_length,proj_area,root_surfacearea,root_diameter,root_length_per_volume,root_volume,wet.biomass.above,dry.biomass.above,moisture.above
342,D,NS,nonserpentine,serpentine,no,no,9,3,10,17,10/15/18,.,.,.,.,.,.,.,.,.,.,.
342,D,NS,nonserpentine,serpentine,no,no,9,3,10,16,10/22/18,.,.,.,.,.,.,.,.,.,.,.
344,D,NS,nonserpentine,serpentine,no,no,9,3,10,10,11/12/18,.,.,.,.,.,.,.,.,.,.,.
346,D,NS,nonserpentine,serpentine,no,no,3,3,10,12,10/1/18,.,.,.,.,.,.,.,.,.,.,.
347,D,NS,nonserpentine,serpentine,no,no,9,3,10,14,10/8/18,.,.,.,.,.,.,.,.,.,.,.
351,D,NS,nonserpentine,serpentine,no,no,4,3,10,19,10/8/18,.,.,.,.,.,.,.,.,.,.,.
356,D,NS,nonserpentine,serpentine,no,no,1,3,10,17,10/8/18,.,.,.,.,.,.,.,.,.,.,.
357,D,NS,nonserpentine,serpentine,no,no,9,3,10,13,10/8/18,.,.,.,.,.,.,.,.,.,.,.
358,D,NS,nonserpentine,serpentine,no,no,4,3,10,12,10/8/18,.,.,.,.,.,.,.,.,.,.,.
360,D,NS,nonserpentine,serpentine,no,no,5,3,10,14,10/8/18,.,.,.,.,.,.,.,.,.,.,.
361,D,NS,nonserpentine,serpentine,no,no,6,3,10,17,10/15/18,.,.,.,.,.,.,.,.,.,.,.
361,D,NS,nonserpentine,serpentine,no,no,6,3,10,18,10/22/18,.,.,.,.,.,.,.,.,.,.,.
366,D,NS,nonserpentine,serpentine,no,no,8,3,10,14,10/8/18,.,.,.,.,.,.,.,.,.,.,.
370,D,NS,nonserpentine,serpentine,no,no,7,3,10,17,10/1/18,.,.,.,.,.,.,.,.,.,.,.
373,D,NS,nonserpentine,serpentine,no,no,2,3,10,14,10/29/18,.,.,.,.,.,.,.,.,.,.,.
373,D,NS,nonserpentine,serpentine,no,no,2,3,10,14,11/5/19,.,.,.,.,.,.,.,.,.,.,.
374,D,NS,nonserpentine,serpentine,no,no,5,3,10,12,10/8/18,.,.,.,.,.,.,.,.,.,.,.
361,D,NS,nonserpentine,serpentine,no,no,6,4,10,7,11/12/18,.,.,.,.,.,.,.,.,.,.,.
381,D,NS,nonserpentine,serpentine,no,no,8,3,9.5,17,10/15/18,381D,10/17/19 11:19,614.7099,16.6057,52.1683,0.2701,614.7099,0.352,0.62,0.1513,0.4687
377,D,NS,nonserpentine,serpentine,no,no,3,3,9.5,15,10/15/18,377D,10/24/19 12:10,629.8496,14.6085,45.8939,0.2319,629.8496,0.266,0.13,0.0524,0.0776
313,D,NS,nonserpentine,serpentine,no,no,6,2,9.5,17,10/8/18,.,.,.,.,.,.,.,.,.,.,.
331,D,NS,nonserpentine,serpentine,no,no,6,2,9.5,13,10/1/18,.,.,.,.,.,.,.,.,.,.,.
333,D,NS,nonserpentine,serpentine,no,no,3,2,9.5,6,9/3/18,.,.,.,.,.,.,.,.,.,.,.
339,D,NS,nonserpentine,serpentine,no,no,6,2,9.5,16,10/8/18,.,.,.,.,.,.,.,.,.,.,.
340,D,NS,nonserpentine,serpentine,no,no,1,2,9.5,17,9/24/18,.,.,.,.,.,.,.,.,.,.,.
342,D,NS,nonserpentine,serpentine,no,no,9,2,9.5,18,10/8/18,.,.,.,.,.,.,.,.,.,.,.
343,D,NS,nonserpentine,serpentine,no,no,6,2,9.5,11,10/8/18,.,.,.,.,.,.,.,.,.,.,.
344,D,NS,nonserpentine,serpentine,no,no,9,2,9.5,10,10/22/18,.,.,.,.,.,.,.,.,.,.,.
359,D,NS,nonserpentine,serpentine,no,no,1,2,9.5,10,9/3/18,.,.,.,.,.,.,.,.,.,.,.
359,D,NS,nonserpentine,serpentine,no,no,1,2,9.5,18,9/24/18,.,.,.,.,.,.,.,.,.,.,.
359,D,NS,nonserpentine,serpentine,no,no,1,2,9.5,20,10/8/18,.,.,.,.,.,.,.,.,.,.,.
362,D,NS,nonserpentine,serpentine,no,no,9,2,9.5,17,10/8/18,.,.,.,.,.,.,.,.,.,.,.
366,D,NS,nonserpentine,serpentine,no,no,8,2,9.5,13,10/1/18,.,.,.,.,.,.,.,.,.,.,.
382,D,NS,nonserpentine,serpentine,no,no,4,2,9.5,17,9/24/18,.,.,.,.,.,.,.,.,.,.,.
384,D,NS,nonserpentine,serpentine,no,no,5,2,9.5,13,10/1/18,.,.,.,.,.,.,.,.,.,.,.
296,D,NS,nonserpentine,serpentine,no,no,5,3,9.5,19,10/15/18,.,.,.,.,.,.,.,.,.,.,.
322,D,NS,nonserpentine,serpentine,no,no,9,3,9.5,16,10/1/18,.,.,.,.,.,.,.,.,.,.,.
323,D,NS,nonserpentine,serpentine,no,no,9,3,9.5,17,10/8/18,.,.,.,.,.,.,.,.,.,.,.
335,D,NS,nonserpentine,serpentine,no,no,3,3,9.5,16,10/1/18,.,.,.,.,.,.,.,.,.,.,.
337,D,NS,nonserpentine,serpentine,no,no,4,3,9.5,17,10/1/18,.,.,.,.,.,.,.,.,.,.,.
338,D,NS,nonserpentine,serpentine,no,no,1,3,9.5,14,10/15/18,.,.,.,.,.,.,.,.,.,.,.
344,D,NS,nonserpentine,serpentine,no,no,9,3,9.5,9,10/29/18,.,.,.,.,.,.,.,.,.,.,.
348,D,NS,nonserpentine,serpentine,no,no,9,3,9.5,16,10/15/18,.,.,.,.,.,.,.,.,.,.,.
353,D,NS,nonserpentine,serpentine,no,no,3,3,9.5,12,10/1/18,.,.,.,.,.,.,.,.,.,.,.
359,D,NS,nonserpentine,serpentine,no,no,1,3,9.5,19,10/15/18,.,.,.,.,.,.,.,.,.,.,.
363,D,NS,nonserpentine,serpentine,no,no,4,3,9.5,18,10/8/18,.,.,.,.,.,.,.,.,.,.,.
365,D,NS,nonserpentine,serpentine,no,no,2,3,9.5,15,10/1/18,.,.,.,.,.,.,.,.,.,.,.
306,D,NS,nonserpentine,serpentine,no,no,5,2,9,7,9/3/18,306D,10/22/19 11:16,63.6796,1.4074,4.4214,0.221,63.6796,0.024,0.12,0.0235,0.0965
326,D,NS,nonserpentine,serpentine,no,no,4,3,9,21,10/15/18,326D,10/10/19 11:56,217.598,4.8505,15.2384,0.2229,217.598,0.085,0.58,0.1441,0.4359
339,D,NS,nonserpentine,serpentine,no,no,6,3,9,17,10/15/18,339D,10/17/19 10:32,473.9633,11.1324,34.9734,0.2349,473.9633,0.205,0.59,0.1525,0.4375
376,D,NS,nonserpentine,serpentine,no,no,2,3,9,22,10/15/18,376D,5/29/19 16:21,712.0931,29.8172,93.6736,0.4187,712.0931,0.981,0.91,0.2259,0.6841
324,D,NS,nonserpentine,serpentine,no,no,4,2,9,14,10/1/18,.,.,.,.,.,.,.,.,.,.,.
327,D,NS,nonserpentine,serpentine,no,no,4,2,9,12,9/10/18,.,.,.,.,.,.,.,.,.,.,.
333,D,NS,nonserpentine,serpentine,no,no,3,2,9,6,8/29/18,.,.,.,.,.,.,.,.,.,.,.
333,D,NS,nonserpentine,serpentine,no,no,3,2,9,12,9/10/18,.,.,.,.,.,.,.,.,.,.,.
337,D,NS,nonserpentine,serpentine,no,no,4,2,9,13,9/10/18,.,.,.,.,.,.,.,.,.,.,.
337,D,NS,nonserpentine,serpentine,no,no,4,2,9,17,9/24/18,.,.,.,.,.,.,.,.,.,.,.
340,D,NS,nonserpentine,serpentine,no,no,1,2,9,14,9/10/18,.,.,.,.,.,.,.,.,.,.,.
340,D,NS,nonserpentine,serpentine,no,no,1,2,9,15,9/17/18,.,.,.,.,.,.,.,.,.,.,.
341,D,NS,nonserpentine,serpentine,no,no,6,2,9,16,10/1/18,.,.,.,.,.,.,.,.,.,.,.
343,D,NS,nonserpentine,serpentine,no,no,6,2,9,12,10/1/18,.,.,.,.,.,.,.,.,.,.,.
345,D,NS,nonserpentine,serpentine,no,no,6,2,9,16,10/1/18,.,.,.,.,.,.,.,.,.,.,.
351,D,NS,nonserpentine,serpentine,no,no,4,2,9,16,9/24/18,.,.,.,.,.,.,.,.,.,.,.
359,D,NS,nonserpentine,serpentine,no,no,1,2,9,15,9/17/18,.,.,.,.,.,.,.,.,.,.,.
359,D,NS,nonserpentine,serpentine,no,no,1,2,9,17,10/1/18,.,.,.,.,.,.,.,.,.,.,.
361,D,NS,nonserpentine,serpentine,no,no,6,2,9,17,10/8/18,.,.,.,.,.,.,.,.,.,.,.
366,D,NS,nonserpentine,serpentine,no,no,8,2,9,13,9/24/18,.,.,.,.,.,.,.,.,.,.,.
369,D,NS,nonserpentine,serpentine,no,no,6,2,9,16,10/8/18,.,.,.,.,.,.,.,.,.,.,.
376,D,NS,nonserpentine,serpentine,no,no,2,2,9,18,9/24/18,.,.,.,.,.,.,.,.,.,.,.
376,D,NS,nonserpentine,serpentine,no,no,2,2,9,17,10/1/18,.,.,.,.,.,.,.,.,.,.,.
381,D,NS,nonserpentine,serpentine,no,no,8,2,9,17,10/8/18,.,.,.,.,.,.,.,.,.,.,.
294,D,NS,nonserpentine,serpentine,no,no,7,3,9,15,10/8/18,.,.,.,.,.,.,.,.,.,.,.
324,D,NS,nonserpentine,serpentine,no,no,4,3,9,12,10/8/18,.,.,.,.,.,.,.,.,.,.,.
325,D,NS,nonserpentine,serpentine,no,no,3,3,9,16,10/1/18,.,.,.,.,.,.,.,.,.,.,.
329,D,NS,nonserpentine,serpentine,no,no,9,3,9,21,10/22/18,.,.,.,.,.,.,.,.,.,.,.
332,D,NS,nonserpentine,serpentine,no,no,2,3,9,17,9/24/18,.,.,.,.,.,.,.,.,.,.,.
350,D,NS,nonserpentine,serpentine,no,no,8,3,9,18,10/8/18,.,.,.,.,.,.,.,.,.,.,.
351,D,NS,nonserpentine,serpentine,no,no,4,3,9,19,10/1/18,.,.,.,.,.,.,.,.,.,.,.
352,D,NS,nonserpentine,serpentine,no,no,1,3,9,19,10/8/18,.,.,.,.,.,.,.,.,.,.,.
355,D,NS,nonserpentine,serpentine,no,no,5,3,9,14,10/1/18,.,.,.,.,.,.,.,.,.,.,.
358,D,NS,nonserpentine,serpentine,no,no,4,3,9,13,10/1/18,.,.,.,.,.,.,.,.,.,.,.
367,D,NS,nonserpentine,serpentine,no,no,7,3,9,16,9/24/18,.,.,.,.,.,.,.,.,.,.,.
367,D,NS,nonserpentine,serpentine,no,no,7,3,9,15,10/1/18,.,.,.,.,.,.,.,.,.,.,.
371,D,NS,nonserpentine,serpentine,no,no,4,3,9,16,9/24/18,.,.,.,.,.,.,.,.,.,.,.
372,D,NS,nonserpentine,serpentine,no,no,7,3,9,16,10/1/18,.,.,.,.,.,.,.,.,.,.,.
375,D,NS,nonserpentine,serpentine,no,no,1,3,9,16,10/8/18,.,.,.,.,.,.,.,.,.,.,.
377,D,NS,nonserpentine,serpentine,no,no,3,3,9,15,10/8/18,.,.,.,.,.,.,.,.,.,.,.
379,D,NS,nonserpentine,serpentine,no,no,3,3,9,14,10/8/18,.,.,.,.,.,.,.,.,.,.,.
296,D,NS,nonserpentine,serpentine,no,no,5,2,8.5,18,10/8/18,.,.,.,.,.,.,.,.,.,.,.
322,D,NS,nonserpentine,serpentine,no,no,9,2,8.5,14,9/17/18,.,.,.,.,.,.,.,.,.,.,.
322,D,NS,nonserpentine,serpentine,no,no,9,2,8.5,14,9/24/18,.,.,.,.,.,.,.,.,.,.,.
327,D,NS,nonserpentine,serpentine,no,no,4,2,8.5,8,8/29/18,.,.,.,.,.,.,.,.,.,.,.
327,D,NS,nonserpentine,serpentine,no,no,4,2,8.5,9,9/3/18,.,.,.,.,.,.,.,.,.,.,.
327,D,NS,nonserpentine,serpentine,no,no,4,2,8.5,16,10/1/18,.,.,.,.,.,.,.,.,.,.,.
332,D,NS,nonserpentine,serpentine,no,no,2,2,8.5,14,9/17/18,.,.,.,.,.,.,.,.,.,.,.
333,D,NS,nonserpentine,serpentine,no,no,3,2,8.5,14,9/17/18,.,.,.,.,.,.,.,.,.,.,.
333,D,NS,nonserpentine,serpentine,no,no,3,2,8.5,14,9/24/18,.,.,.,.,.,.,.,.,.,.,.
335,D,NS,nonserpentine,serpentine,no,no,3,2,8.5,11,9/10/18,.,.,.,.,.,.,.,.,.,.,.
335,D,NS,nonserpentine,serpentine,no,no,3,2,8.5,14,9/24/18,.,.,.,.,.,.,.,.,.,.,.
337,D,NS,nonserpentine,serpentine,no,no,4,2,8.5,15,9/17/18,.,.,.,.,.,.,.,.,.,.,.
341,D,NS,nonserpentine,serpentine,no,no,6,2,8.5,11,9/10/18,.,.,.,.,.,.,.,.,.,.,.
341,D,NS,nonserpentine,serpentine,no,no,6,2,8.5,13,9/17/18,.,.,.,.,.,.,.,.,.,.,.
341,D,NS,nonserpentine,serpentine,no,no,6,2,8.5,15,9/24/18,.,.,.,.,.,.,.,.,.,.,.
351,D,NS,nonserpentine,serpentine,no,no,4,2,8.5,14,9/10/18,.,.,.,.,.,.,.,.,.,.,.
351,D,NS,nonserpentine,serpentine,no,no,4,2,8.5,14,9/17/18,.,.,.,.,.,.,.,.,.,.,.
352,D,NS,nonserpentine,serpentine,no,no,1,2,8.5,15,9/10/18,.,.,.,.,.,.,.,.,.,.,.
352,D,NS,nonserpentine,serpentine,no,no,1,2,8.5,16,9/17/18,.,.,.,.,.,.,.,.,.,.,.
352,D,NS,nonserpentine,serpentine,no,no,1,2,8.5,17,9/24/18,.,.,.,.,.,.,.,.,.,.,.
353,D,NS,nonserpentine,serpentine,no,no,3,2,8.5,10,9/10/18,.,.,.,.,.,.,.,.,.,.,.
353,D,NS,nonserpentine,serpentine,no,no,3,2,8.5,12,9/17/18,.,.,.,.,.,.,.,.,.,.,.
356,D,NS,nonserpentine,serpentine,no,no,1,2,8.5,16,10/1/18,.,.,.,.,.,.,.,.,.,.,.
362,D,NS,nonserpentine,serpentine,no,no,9,2,8.5,11,9/10/18,.,.,.,.,.,.,.,.,.,.,.
362,D,NS,nonserpentine,serpentine,no,no,9,2,8.5,12,9/17/18,.,.,.,.,.,.,.,.,.,.,.
362,D,NS,nonserpentine,serpentine,no,no,9,2,8.5,13,9/24/18,.,.,.,.,.,.,.,.,.,.,.
362,D,NS,nonserpentine,serpentine,no,no,9,2,8.5,14,10/1/18,.,.,.,.,.,.,.,.,.,.,.
366,D,NS,nonserpentine,serpentine,no,no,8,2,8.5,8,9/3/18,.,.,.,.,.,.,.,.,.,.,.
366,D,NS,nonserpentine,serpentine,no,no,8,2,8.5,10,9/10/18,.,.,.,.,.,.,.,.,.,.,.
366,D,NS,nonserpentine,serpentine,no,no,8,2,8.5,11,9/17/18,.,.,.,.,.,.,.,.,.,.,.
370,D,NS,nonserpentine,serpentine,no,no,7,2,8.5,14,9/10/18,.,.,.,.,.,.,.,.,.,.,.
371,D,NS,nonserpentine,serpentine,no,no,4,2,8.5,15,9/10/18,.,.,.,.,.,.,.,.,.,.,.
371,D,NS,nonserpentine,serpentine,no,no,4,2,8.5,18,9/17/18,.,.,.,.,.,.,.,.,.,.,.
373,D,NS,nonserpentine,serpentine,no,no,2,2,8.5,14,10/22/18,.,.,.,.,.,.,.,.,.,.,.
376,D,NS,nonserpentine,serpentine,no,no,2,2,8.5,11,9/3/18,.,.,.,.,.,.,.,.,.,.,.
376,D,NS,nonserpentine,serpentine,no,no,2,2,8.5,11,9/10/18,.,.,.,.,.,.,.,.,.,.,.
376,D,NS,nonserpentine,serpentine,no,no,2,2,8.5,16,9/17/18,.,.,.,.,.,.,.,.,.,.,.
378,D,NS,nonserpentine,serpentine,no,no,7,2,8.5,15,10/1/18,.,.,.,.,.,.,.,.,.,.,.
381,D,NS,nonserpentine,serpentine,no,no,8,2,8.5,15,9/24/18,.,.,.,.,.,.,.,.,.,.,.
381,D,NS,nonserpentine,serpentine,no,no,8,2,8.5,15,10/1/18,.,.,.,.,.,.,.,.,.,.,.
294,D,NS,nonserpentine,serpentine,no,no,7,3,8.5,18,10/1/18,.,.,.,.,.,.,.,.,.,.,.
326,D,NS,nonserpentine,serpentine,no,no,4,3,8.5,15,10/8/18,.,.,.,.,.,.,.,.,.,.,.
327,D,NS,nonserpentine,serpentine,no,no,4,3,8.5,17,10/8/18,.,.,.,.,.,.,.,.,.,.,.
338,D,NS,nonserpentine,serpentine,no,no,1,3,8.5,14,10/8/18,.,.,.,.,.,.,.,.,.,.,.
346,D,NS,nonserpentine,serpentine,no,no,3,3,8.5,11,9/24/18,.,.,.,.,.,.,.,.,.,.,.
348,D,NS,nonserpentine,serpentine,no,no,9,3,8.5,16,10/8/18,.,.,.,.,.,.,.,.,.,.,.
350,D,NS,nonserpentine,serpentine,no,no,8,3,8.5,18,10/1/18,.,.,.,.,.,.,.,.,.,.,.
352,D,NS,nonserpentine,serpentine,no,no,1,3,8.5,18,10/1/18,.,.,.,.,.,.,.,.,.,.,.
353,D,NS,nonserpentine,serpentine,no,no,3,3,8.5,11,9/24/18,.,.,.,.,.,.,.,.,.,.,.
364,D,NS,nonserpentine,serpentine,no,no,5,3,8.5,21,10/8/18,.,.,.,.,.,.,.,.,.,.,.
364,D,NS,nonserpentine,serpentine,no,no,5,3,8.5,19,10/15/18,.,.,.,.,.,.,.,.,.,.,.
376,D,NS,nonserpentine,serpentine,no,no,2,3,8.5,18,10/8/18,.,.,.,.,.,.,.,.,.,.,.
310,D,NS,nonserpentine,serpentine,no,no,5,2,8,9,9/3/18,310D,5/29/19 15:41,160.7363,4.4377,13.9414,0.2761,160.7363,0.096,0.24,0.046,0.194
349,D,NS,nonserpentine,serpentine,no,no,5,2,8,12,9/10/18,349D,10/29/19 11:40,373.8569,8.8668,27.8557,0.2372,373.8569,0.165,0.02,0.0084,0.0116
368,D,NS,nonserpentine,serpentine,no,no,1,2,8,12,9/10/18,368D,10/29/19 12:02,502.6717,12.4364,39.0701,0.2474,502.6717,0.242,0.27,0.043,0.227
354,D,NS,nonserpentine,serpentine,no,no,1,1,8,7,8/22/18,.,.,.,.,.,.,.,.,.,.,.
313,D,NS,nonserpentine,serpentine,no,no,6,2,8,14,9/24/18,.,.,.,.,.,.,.,.,.,.,.
313,D,NS,nonserpentine,serpentine,no,no,6,2,8,16,10/1/18,.,.,.,.,.,.,.,.,.,.,.
322,D,NS,nonserpentine,serpentine,no,no,9,2,8,12,9/10/18,.,.,.,.,.,.,.,.,.,.,.
323,D,NS,nonserpentine,serpentine,no,no,9,2,8,11,9/10/18,.,.,.,.,.,.,.,.,.,.,.
325,D,NS,nonserpentine,serpentine,no,no,3,2,8,9,9/3/18,.,.,.,.,.,.,.,.,.,.,.
325,D,NS,nonserpentine,serpentine,no,no,3,2,8,12,9/10/18,.,.,.,.,.,.,.,.,.,.,.
325,D,NS,nonserpentine,serpentine,no,no,3,2,8,13,9/17/18,.,.,.,.,.,.,.,.,.,.,.
326,D,NS,nonserpentine,serpentine,no,no,4,2,8,9,9/10/18,.,.,.,.,.,.,.,.,.,.,.
326,D,NS,nonserpentine,serpentine,no,no,4,2,8,10,9/17/18,.,.,.,.,.,.,.,.,.,.,.
327,D,NS,nonserpentine,serpentine,no,no,4,2,8,15,9/24/18,.,.,.,.,.,.,.,.,.,.,.
328,D,NS,nonserpentine,serpentine,no,no,6,2,8,9,9/3/18,.,.,.,.,.,.,.,.,.,.,.
328,D,NS,nonserpentine,serpentine,no,no,6,2,8,10,9/10/18,.,.,.,.,.,.,.,.,.,.,.
328,D,NS,nonserpentine,serpentine,no,no,6,2,8,11,9/17/18,.,.,.,.,.,.,.,.,.,.,.
332,D,NS,nonserpentine,serpentine,no,no,2,2,8,8,8/29/18,.,.,.,.,.,.,.,.,.,.,.
332,D,NS,nonserpentine,serpentine,no,no,2,2,8,9,9/3/18,.,.,.,.,.,.,.,.,.,.,.
332,D,NS,nonserpentine,serpentine,no,no,2,2,8,13,9/10/18,.,.,.,.,.,.,.,.,.,.,.
335,D,NS,nonserpentine,serpentine,no,no,3,2,8,11,9/17/18,.,.,.,.,.,.,.,.,.,.,.
337,D,NS,nonserpentine,serpentine,no,no,4,2,8,7,9/3/18,.,.,.,.,.,.,.,.,.,.,.
339,D,NS,nonserpentine,serpentine,no,no,6,2,8,15,10/1/18,.,.,.,.,.,.,.,.,.,.,.
340,D,NS,nonserpentine,serpentine,no,no,1,2,8,10,9/3/18,.,.,.,.,.,.,.,.,.,.,.
346,D,NS,nonserpentine,serpentine,no,no,3,2,8,7,9/3/18,.,.,.,.,.,.,.,.,.,.,.
346,D,NS,nonserpentine,serpentine,no,no,3,2,8,9,9/10/18,.,.,.,.,.,.,.,.,.,.,.
346,D,NS,nonserpentine,serpentine,no,no,3,2,8,11,9/17/18,.,.,.,.,.,.,.,.,.,.,.
348,D,NS,nonserpentine,serpentine,no,no,9,2,8,9,9/3/18,.,.,.,.,.,.,.,.,.,.,.
348,D,NS,nonserpentine,serpentine,no,no,9,2,8,15,10/1/18,.,.,.,.,.,.,.,.,.,.,.
349,D,NS,nonserpentine,serpentine,no,no,5,2,8,9,9/3/18,.,.,.,.,.,.,.,.,.,.,.
350,D,NS,nonserpentine,serpentine,no,no,8,2,8,13,9/10/18,.,.,.,.,.,.,.,.,.,.,.
350,D,NS,nonserpentine,serpentine,no,no,8,2,8,16,9/24/18,.,.,.,.,.,.,.,.,.,.,.
351,D,NS,nonserpentine,serpentine,no,no,4,2,8,8,8/29/18,.,.,.,.,.,.,.,.,.,.,.
353,D,NS,nonserpentine,serpentine,no,no,3,2,8,6,9/3/18,.,.,.,.,.,.,.,.,.,.,.
354,D,NS,nonserpentine,serpentine,no,no,1,2,8,10,8/29/18,.,.,.,.,.,.,.,.,.,.,.
354,D,NS,nonserpentine,serpentine,no,no,1,2,8,15,9/10/18,.,.,.,.,.,.,.,.,.,.,.
354,D,NS,nonserpentine,serpentine,no,no,1,2,8,17,9/17/18,.,.,.,.,.,.,.,.,.,.,.
355,D,NS,nonserpentine,serpentine,no,no,5,2,8,12,9/10/18,.,.,.,.,.,.,.,.,.,.,.
355,D,NS,nonserpentine,serpentine,no,no,5,2,8,15,9/17/18,.,.,.,.,.,.,.,.,.,.,.
355,D,NS,nonserpentine,serpentine,no,no,5,2,8,15,9/24/18,.,.,.,.,.,.,.,.,.,.,.
356,D,NS,nonserpentine,serpentine,no,no,1,2,8,11,9/3/18,.,.,.,.,.,.,.,.,.,.,.
356,D,NS,nonserpentine,serpentine,no,no,1,2,8,13,9/10/18,.,.,.,.,.,.,.,.,.,.,.
356,D,NS,nonserpentine,serpentine,no,no,1,2,8,13,9/17/18,.,.,.,.,.,.,.,.,.,.,.
356,D,NS,nonserpentine,serpentine,no,no,1,2,8,15,9/24/18,.,.,.,.,.,.,.,.,.,.,.
358,D,NS,nonserpentine,serpentine,no,no,4,2,8,7,8/29/18,.,.,.,.,.,.,.,.,.,.,.
358,D,NS,nonserpentine,serpentine,no,no,4,2,8,9,9/3/18,.,.,.,.,.,.,.,.,.,.,.
358,D,NS,nonserpentine,serpentine,no,no,4,2,8,11,9/10/18,.,.,.,.,.,.,.,.,.,.,.
358,D,NS,nonserpentine,serpentine,no,no,4,2,8,11,9/17/18,.,.,.,.,.,.,.,.,.,.,.
359,D,NS,nonserpentine,serpentine,no,no,1,2,8,8,8/29/18,.,.,.,.,.,.,.,.,.,.,.
361,D,NS,nonserpentine,serpentine,no,no,6,2,8,16,10/1/18,.,.,.,.,.,.,.,.,.,.,.
362,D,NS,nonserpentine,serpentine,no,no,9,2,8,7,9/3/18,.,.,.,.,.,.,.,.,.,.,.
365,D,NS,nonserpentine,serpentine,no,no,2,2,8,12,9/10/18,.,.,.,.,.,.,.,.,.,.,.
367,D,NS,nonserpentine,serpentine,no,no,7,2,8,10,9/3/18,.,.,.,.,.,.,.,.,.,.,.
367,D,NS,nonserpentine,serpentine,no,no,7,2,8,13,9/10/18,.,.,.,.,.,.,.,.,.,.,.
367,D,NS,nonserpentine,serpentine,no,no,7,2,8,14,9/17/18,.,.,.,.,.,.,.,.,.,.,.
370,D,NS,nonserpentine,serpentine,no,no,7,2,8,10,9/3/18,.,.,.,.,.,.,.,.,.,.,.
370,D,NS,nonserpentine,serpentine,no,no,7,2,8,15,9/17/18,.,.,.,.,.,.,.,.,.,.,.
370,D,NS,nonserpentine,serpentine,no,no,7,2,8,16,9/24/18,.,.,.,.,.,.,.,.,.,.,.
371,D,NS,nonserpentine,serpentine,no,no,4,2,8,9,8/29/18,.,.,.,.,.,.,.,.,.,.,.
372,D,NS,nonserpentine,serpentine,no,no,7,2,8,16,9/24/18,.,.,.,.,.,.,.,.,.,.,.
375,D,NS,nonserpentine,serpentine,no,no,1,2,8,13,9/10/18,.,.,.,.,.,.,.,.,.,.,.
376,D,NS,nonserpentine,serpentine,no,no,2,2,8,9,8/29/18,.,.,.,.,.,.,.,.,.,.,.
378,D,NS,nonserpentine,serpentine,no,no,7,2,8,8,9/3/18,.,.,.,.,.,.,.,.,.,.,.
378,D,NS,nonserpentine,serpentine,no,no,7,2,8,11,9/10/18,.,.,.,.,.,.,.,.,.,.,.
378,D,NS,nonserpentine,serpentine,no,no,7,2,8,13,9/17/18,.,.,.,.,.,.,.,.,.,.,.
378,D,NS,nonserpentine,serpentine,no,no,7,2,8,13,9/24/18,.,.,.,.,.,.,.,.,.,.,.
381,D,NS,nonserpentine,serpentine,no,no,8,2,8,13,9/17/18,.,.,.,.,.,.,.,.,.,.,.
382,D,NS,nonserpentine,serpentine,no,no,4,2,8,10,9/3/18,.,.,.,.,.,.,.,.,.,.,.
382,D,NS,nonserpentine,serpentine,no,no,4,2,8,14,9/10/18,.,.,.,.,.,.,.,.,.,.,.
382,D,NS,nonserpentine,serpentine,no,no,4,2,8,14,9/17/18,.,.,.,.,.,.,.,.,.,.,.
384,D,NS,nonserpentine,serpentine,no,no,5,2,8,14,9/24/18,.,.,.,.,.,.,.,.,.,.,.
325,D,NS,nonserpentine,serpentine,no,no,3,3,8,15,9/24/18,.,.,.,.,.,.,.,.,.,.,.
347,D,NS,nonserpentine,serpentine,no,no,9,3,8,14,10/1/18,.,.,.,.,.,.,.,.,.,.,.
354,D,NS,nonserpentine,serpentine,no,no,1,3,8,18,10/1/18,.,.,.,.,.,.,.,.,.,.,.
354,D,NS,nonserpentine,serpentine,no,no,1,3,8,20,10/8/18,.,.,.,.,.,.,.,.,.,.,.
374,D,NS,nonserpentine,serpentine,no,no,5,3,8,14,10/1/18,.,.,.,.,.,.,.,.,.,.,.
375,D,NS,nonserpentine,serpentine,no,no,1,3,8,16,10/1/18,.,.,.,.,.,.,.,.,.,.,.
378,D,NS,nonserpentine,serpentine,no,no,7,3,8,13,10/8/18,.,.,.,.,.,.,.,.,.,.,.
379,D,NS,nonserpentine,serpentine,no,no,3,3,8,13,10/1/18,.,.,.,.,.,.,.,.,.,.,.
383,D,NS,nonserpentine,serpentine,no,no,9,3,8,13,10/1/18,.,.,.,.,.,.,.,.,.,.,.
309,D,NS,nonserpentine,serpentine,no,no,8,2,7.5,9,9/3/18,309D,5/29/19 15:23,88.5134,2.3958,7.5265,0.2707,88.5134,0.051,0.15,0.0382,0.1118
315,D,NS,nonserpentine,serpentine,no,no,5,2,7.5,9,9/3/18,315D,5/29/19 15:15,129.0737,3.4376,10.7994,0.2663,129.0737,0.072,0.2,0.0295,0.1705
318,D,NS,nonserpentine,serpentine,no,no,4,2,7.5,8,9/3/18,318D,5/29/19 15:32,131.2458,4.0562,12.743,0.3091,131.2458,0.098,0.16,0.023,0.137
319,D,NS,nonserpentine,serpentine,no,no,1,2,7.5,10,9/3/18,319D,10/3/19 10:41,397.8625,12.0151,37.7467,0.302,397.8625,0.285,0.35,0.0943,0.2557
